id,name,description,accessCode,startsOn,endsOn,state_status,state_comments,type,theme,visibility,category,benefit,organizationId,submittedByOrganizationId,submittedBy_communityMemberId,submittedBy_accountId,submittedBy_username,submittedBy_campusEmail,originalSubmissionId,sourceSubmissionId,address_name,address_line1,address_line2,address_city,address_state,address_zip,address_address,address_latitude,address_longitude,address_locationId,address_onlineLocation,address_instructions,rsvp_isInviteOnly,rsvp_totalAllowed,rsvp_spotsAvailable,rsvp_totalRsvps,rsvp_totalGuests,rsvp_shouldAllowGuests,rsvp_totalGuestsAllowedPerRsvp,rsvp_shouldGuestsCountTowardsTotalAllowed,rsvp_shouldShowRemainingRsvps,rsvp_organizationRepresentationEnabled,rsvp_organizationRepresentationRequired,rsvp_questions,imagePath,imageUrl,extraction_timestamp,source_system,load_type
11339541,CEAS Involvement Fair,"As part of the Weeks of Welcome (WoW), stop by the CEAS Involvement Fair to learn about and join one of the 21 engineering and applied sciences student organizations!   Check in is required! Download the CORQ app and sign in with your NetID. Go to your account profile and select your event pass. Save this to your digital wallet or save a screenshot for fast access to the event!",3N9MXPG,2025-09-10T12:30:00.000Z,2025-09-10T13:50:00.000Z,Approved,,Event,Social,Public,Professional development/Leadership,Merchandise,66118,221589,1278277,44559ca5-08e7-476b-a2d9-a16500d75cb4,dlklein@stonybrook.edu,Deb.Klein@stonybrook.edu,9c408ba4-3ec4-4699-b68a-00036fa6bc5c,d957a6a9-c3d2-4240-a2cc-e4ee520c387d,SAC Ballroom A,Student Activities Center,100 Nicolls Rd,Stony Brook,New York,,"Student Activities Center 100 Nicolls Rd, Stony Brook, New York",40.91424,-73.12379,,,,false,,,407,0,false,,false,false,true,false,"{""formSchema"":{""type"":""object"",""properties"":{""qKPD6IZlzr"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""Alpha Eta Mu Beta Biomedical Engineering Honor Society"",""American Institute of Aeronautics and Astronautics"",""American Institute of Chemical Engineers"",""American Society of Civil Engineers"",""American Society of Mechanical Engineers"",""Artificial Intelligence Community"",""Biomedical Engineering Society"",""ColorStack"",""Institute of Electrical and Electronics Engineers"",""National Society of Black Engineers"",""Pi Tau Sigma International Mechanical Engineering Honor Society"",""Society of Asian Scientists and Engineers"",""Society of Hispanic Professional Engineers"",""Society of Women Engineers"",""Stony Brook Computing Society"",""SAE Stony Brook Motorsports Team"",""Stony Brook Robotics Team"",""Stony Brook Solar Racing Team"",""Tau Beta Pi Engineering Honor Society"",""Theta Tau Professional Coed Engineering Fraternity"",""Women in Computer Science""]},""minItems"":0,""uniqueItems"":true,""title"":""I am interested in joining or learning more about the following CEAS student organizations:""}},""required"":[""qKPD6IZlzr""]},""uiSchema"":{""ui:order"":[""qKPD6IZlzr""],""qKPD6IZlzr"":{""ui:widget"":""checkboxes""}}}",85489c37-5423-4f2c-8aac-8c816bb288c3cd253a93-66f8-4133-a823-6ed2080a40b9.png,https://se-images.campuslabs.com/clink/images/85489c37-5423-4f2c-8aac-8c816bb288c3cd253a93-66f8-4133-a823-6ed2080a40b9.png,2026-03-11T05:08:19.827Z,engage_api_v3,incremental
11339541,CEAS Involvement Fair,"As part of the Weeks of Welcome (WoW), stop by the CEAS Involvement Fair to learn about and join one of the 21 engineering and applied sciences student organizations!   Check in is required! Download the CORQ app and sign in with your NetID. Go to your account profile and select your event pass. Save this to your digital wallet or save a screenshot for fast access to the event!",3N9MXPG,2025-09-10T12:30:00.000Z,2025-09-10T13:50:00.000Z,Approved,,Event,Social,Public,Career/Networking,FreeFood,66118,221589,1278277,44559ca5-08e7-476b-a2d9-a16500d75cb4,dlklein@stonybrook.edu,Deb.Klein@stonybrook.edu,9c408ba4-3ec4-4699-b68a-00036fa6bc5c,d957a6a9-c3d2-4240-a2cc-e4ee520c387d,SAC Ballroom A,Student Activities Center,100 Nicolls Rd,Stony Brook,New York,,"Student Activities Center 100 Nicolls Rd, Stony Brook, New York",40.91424,-73.12379,,,,false,,,407,0,false,,false,false,true,false,"{""formSchema"":{""type"":""object"",""properties"":{""qKPD6IZlzr"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""Alpha Eta Mu Beta Biomedical Engineering Honor Society"",""American Institute of Aeronautics and Astronautics"",""American Institute of Chemical Engineers"",""American Society of Civil Engineers"",""American Society of Mechanical Engineers"",""Artificial Intelligence Community"",""Biomedical Engineering Society"",""ColorStack"",""Institute of Electrical and Electronics Engineers"",""National Society of Black Engineers"",""Pi Tau Sigma International Mechanical Engineering Honor Society"",""Society of Asian Scientists and Engineers"",""Society of Hispanic Professional Engineers"",""Society of Women Engineers"",""Stony Brook Computing Society"",""SAE Stony Brook Motorsports Team"",""Stony Brook Robotics Team"",""Stony Brook Solar Racing Team"",""Tau Beta Pi Engineering Honor Society"",""Theta Tau Professional Coed Engineering Fraternity"",""Women in Computer Science""]},""minItems"":0,""uniqueItems"":true,""title"":""I am interested in joining or learning more about the following CEAS student organizations:""}},""required"":[""qKPD6IZlzr""]},""uiSchema"":{""ui:order"":[""qKPD6IZlzr""],""qKPD6IZlzr"":{""ui:widget"":""checkboxes""}}}",85489c37-5423-4f2c-8aac-8c816bb288c3cd253a93-66f8-4133-a823-6ed2080a40b9.png,https://se-images.campuslabs.com/clink/images/85489c37-5423-4f2c-8aac-8c816bb288c3cd253a93-66f8-4133-a823-6ed2080a40b9.png,2026-03-11T05:08:19.827Z,engage_api_v3,incremental
11339541,CEAS Involvement Fair,"As part of the Weeks of Welcome (WoW), stop by the CEAS Involvement Fair to learn about and join one of the 21 engineering and applied sciences student organizations!   Check in is required! Download the CORQ app and sign in with your NetID. Go to your account profile and select your event pass. Save this to your digital wallet or save a screenshot for fast access to the event!",3N9MXPG,2025-09-10T12:30:00.000Z,2025-09-10T13:50:00.000Z,Approved,,Event,Social,Public,Career/Networking,Merchandise,66118,221589,1278277,44559ca5-08e7-476b-a2d9-a16500d75cb4,dlklein@stonybrook.edu,Deb.Klein@stonybrook.edu,9c408ba4-3ec4-4699-b68a-00036fa6bc5c,d957a6a9-c3d2-4240-a2cc-e4ee520c387d,SAC Ballroom A,Student Activities Center,100 Nicolls Rd,Stony Brook,New York,,"Student Activities Center 100 Nicolls Rd, Stony Brook, New York",40.91424,-73.12379,,,,false,,,407,0,false,,false,false,true,false,"{""formSchema"":{""type"":""object"",""properties"":{""qKPD6IZlzr"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""Alpha Eta Mu Beta Biomedical Engineering Honor Society"",""American Institute of Aeronautics and Astronautics"",""American Institute of Chemical Engineers"",""American Society of Civil Engineers"",""American Society of Mechanical Engineers"",""Artificial Intelligence Community"",""Biomedical Engineering Society"",""ColorStack"",""Institute of Electrical and Electronics Engineers"",""National Society of Black Engineers"",""Pi Tau Sigma International Mechanical Engineering Honor Society"",""Society of Asian Scientists and Engineers"",""Society of Hispanic Professional Engineers"",""Society of Women Engineers"",""Stony Brook Computing Society"",""SAE Stony Brook Motorsports Team"",""Stony Brook Robotics Team"",""Stony Brook Solar Racing Team"",""Tau Beta Pi Engineering Honor Society"",""Theta Tau Professional Coed Engineering Fraternity"",""Women in Computer Science""]},""minItems"":0,""uniqueItems"":true,""title"":""I am interested in joining or learning more about the following CEAS student organizations:""}},""required"":[""qKPD6IZlzr""]},""uiSchema"":{""ui:order"":[""qKPD6IZlzr""],""qKPD6IZlzr"":{""ui:widget"":""checkboxes""}}}",85489c37-5423-4f2c-8aac-8c816bb288c3cd253a93-66f8-4133-a823-6ed2080a40b9.png,https://se-images.campuslabs.com/clink/images/85489c37-5423-4f2c-8aac-8c816bb288c3cd253a93-66f8-4133-a823-6ed2080a40b9.png,2026-03-11T05:08:19.827Z,engage_api_v3,incremental
11339541,CEAS Involvement Fair,"As part of the Weeks of Welcome (WoW), stop by the CEAS Involvement Fair to learn about and join one of the 21 engineering and applied sciences student organizations!   Check in is required! Download the CORQ app and sign in with your NetID. Go to your account profile and select your event pass. Save this to your digital wallet or save a screenshot for fast access to the event!",3N9MXPG,2025-09-10T12:30:00.000Z,2025-09-10T13:50:00.000Z,Approved,,Event,Social,Public,New Student Programs,FreeFood,66118,221589,1278277,44559ca5-08e7-476b-a2d9-a16500d75cb4,dlklein@stonybrook.edu,Deb.Klein@stonybrook.edu,9c408ba4-3ec4-4699-b68a-00036fa6bc5c,d957a6a9-c3d2-4240-a2cc-e4ee520c387d,SAC Ballroom A,Student Activities Center,100 Nicolls Rd,Stony Brook,New York,,"Student Activities Center 100 Nicolls Rd, Stony Brook, New York",40.91424,-73.12379,,,,false,,,407,0,false,,false,false,true,false,"{""formSchema"":{""type"":""object"",""properties"":{""qKPD6IZlzr"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""Alpha Eta Mu Beta Biomedical Engineering Honor Society"",""American Institute of Aeronautics and Astronautics"",""American Institute of Chemical Engineers"",""American Society of Civil Engineers"",""American Society of Mechanical Engineers"",""Artificial Intelligence Community"",""Biomedical Engineering Society"",""ColorStack"",""Institute of Electrical and Electronics Engineers"",""National Society of Black Engineers"",""Pi Tau Sigma International Mechanical Engineering Honor Society"",""Society of Asian Scientists and Engineers"",""Society of Hispanic Professional Engineers"",""Society of Women Engineers"",""Stony Brook Computing Society"",""SAE Stony Brook Motorsports Team"",""Stony Brook Robotics Team"",""Stony Brook Solar Racing Team"",""Tau Beta Pi Engineering Honor Society"",""Theta Tau Professional Coed Engineering Fraternity"",""Women in Computer Science""]},""minItems"":0,""uniqueItems"":true,""title"":""I am interested in joining or learning more about the following CEAS student organizations:""}},""required"":[""qKPD6IZlzr""]},""uiSchema"":{""ui:order"":[""qKPD6IZlzr""],""qKPD6IZlzr"":{""ui:widget"":""checkboxes""}}}",85489c37-5423-4f2c-8aac-8c816bb288c3cd253a93-66f8-4133-a823-6ed2080a40b9.png,https://se-images.campuslabs.com/clink/images/85489c37-5423-4f2c-8aac-8c816bb288c3cd253a93-66f8-4133-a823-6ed2080a40b9.png,2026-03-11T05:08:19.827Z,engage_api_v3,incremental
11339541,CEAS Involvement Fair,"As part of the Weeks of Welcome (WoW), stop by the CEAS Involvement Fair to learn about and join one of the 21 engineering and applied sciences student organizations!   Check in is required! Download the CORQ app and sign in with your NetID. Go to your account profile and select your event pass. Save this to your digital wallet or save a screenshot for fast access to the event!",3N9MXPG,2025-09-10T12:30:00.000Z,2025-09-10T13:50:00.000Z,Approved,,Event,Social,Public,New Student Programs,Merchandise,66118,221589,1278277,44559ca5-08e7-476b-a2d9-a16500d75cb4,dlklein@stonybrook.edu,Deb.Klein@stonybrook.edu,9c408ba4-3ec4-4699-b68a-00036fa6bc5c,d957a6a9-c3d2-4240-a2cc-e4ee520c387d,SAC Ballroom A,Student Activities Center,100 Nicolls Rd,Stony Brook,New York,,"Student Activities Center 100 Nicolls Rd, Stony Brook, New York",40.91424,-73.12379,,,,false,,,407,0,false,,false,false,true,false,"{""formSchema"":{""type"":""object"",""properties"":{""qKPD6IZlzr"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""Alpha Eta Mu Beta Biomedical Engineering Honor Society"",""American Institute of Aeronautics and Astronautics"",""American Institute of Chemical Engineers"",""American Society of Civil Engineers"",""American Society of Mechanical Engineers"",""Artificial Intelligence Community"",""Biomedical Engineering Society"",""ColorStack"",""Institute of Electrical and Electronics Engineers"",""National Society of Black Engineers"",""Pi Tau Sigma International Mechanical Engineering Honor Society"",""Society of Asian Scientists and Engineers"",""Society of Hispanic Professional Engineers"",""Society of Women Engineers"",""Stony Brook Computing Society"",""SAE Stony Brook Motorsports Team"",""Stony Brook Robotics Team"",""Stony Brook Solar Racing Team"",""Tau Beta Pi Engineering Honor Society"",""Theta Tau Professional Coed Engineering Fraternity"",""Women in Computer Science""]},""minItems"":0,""uniqueItems"":true,""title"":""I am interested in joining or learning more about the following CEAS student organizations:""}},""required"":[""qKPD6IZlzr""]},""uiSchema"":{""ui:order"":[""qKPD6IZlzr""],""qKPD6IZlzr"":{""ui:widget"":""checkboxes""}}}",85489c37-5423-4f2c-8aac-8c816bb288c3cd253a93-66f8-4133-a823-6ed2080a40b9.png,https://se-images.campuslabs.com/clink/images/85489c37-5423-4f2c-8aac-8c816bb288c3cd253a93-66f8-4133-a823-6ed2080a40b9.png,2026-03-11T05:08:19.827Z,engage_api_v3,incremental
11339541,CEAS Involvement Fair,"As part of the Weeks of Welcome (WoW), stop by the CEAS Involvement Fair to learn about and join one of the 21 engineering and applied sciences student organizations!   Check in is required! Download the CORQ app and sign in with your NetID. Go to your account profile and select your event pass. Save this to your digital wallet or save a screenshot for fast access to the event!",3N9MXPG,2025-09-10T12:30:00.000Z,2025-09-10T13:50:00.000Z,Approved,,Event,Social,Public,Professional development/Leadership,FreeFood,66421,221589,1278277,44559ca5-08e7-476b-a2d9-a16500d75cb4,dlklein@stonybrook.edu,Deb.Klein@stonybrook.edu,9c408ba4-3ec4-4699-b68a-00036fa6bc5c,d957a6a9-c3d2-4240-a2cc-e4ee520c387d,SAC Ballroom A,Student Activities Center,100 Nicolls Rd,Stony Brook,New York,,"Student Activities Center 100 Nicolls Rd, Stony Brook, New York",40.91424,-73.12379,,,,false,,,407,0,false,,false,false,true,false,"{""formSchema"":{""type"":""object"",""properties"":{""qKPD6IZlzr"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""Alpha Eta Mu Beta Biomedical Engineering Honor Society"",""American Institute of Aeronautics and Astronautics"",""American Institute of Chemical Engineers"",""American Society of Civil Engineers"",""American Society of Mechanical Engineers"",""Artificial Intelligence Community"",""Biomedical Engineering Society"",""ColorStack"",""Institute of Electrical and Electronics Engineers"",""National Society of Black Engineers"",""Pi Tau Sigma International Mechanical Engineering Honor Society"",""Society of Asian Scientists and Engineers"",""Society of Hispanic Professional Engineers"",""Society of Women Engineers"",""Stony Brook Computing Society"",""SAE Stony Brook Motorsports Team"",""Stony Brook Robotics Team"",""Stony Brook Solar Racing Team"",""Tau Beta Pi Engineering Honor Society"",""Theta Tau Professional Coed Engineering Fraternity"",""Women in Computer Science""]},""minItems"":0,""uniqueItems"":true,""title"":""I am interested in joining or learning more about the following CEAS student organizations:""}},""required"":[""qKPD6IZlzr""]},""uiSchema"":{""ui:order"":[""qKPD6IZlzr""],""qKPD6IZlzr"":{""ui:widget"":""checkboxes""}}}",85489c37-5423-4f2c-8aac-8c816bb288c3cd253a93-66f8-4133-a823-6ed2080a40b9.png,https://se-images.campuslabs.com/clink/images/85489c37-5423-4f2c-8aac-8c816bb288c3cd253a93-66f8-4133-a823-6ed2080a40b9.png,2026-03-11T05:08:19.827Z,engage_api_v3,incremental
11339541,CEAS Involvement Fair,"As part of the Weeks of Welcome (WoW), stop by the CEAS Involvement Fair to learn about and join one of the 21 engineering and applied sciences student organizations!   Check in is required! Download the CORQ app and sign in with your NetID. Go to your account profile and select your event pass. Save this to your digital wallet or save a screenshot for fast access to the event!",3N9MXPG,2025-09-10T12:30:00.000Z,2025-09-10T13:50:00.000Z,Approved,,Event,Social,Public,Professional development/Leadership,Merchandise,66421,221589,1278277,44559ca5-08e7-476b-a2d9-a16500d75cb4,dlklein@stonybrook.edu,Deb.Klein@stonybrook.edu,9c408ba4-3ec4-4699-b68a-00036fa6bc5c,d957a6a9-c3d2-4240-a2cc-e4ee520c387d,SAC Ballroom A,Student Activities Center,100 Nicolls Rd,Stony Brook,New York,,"Student Activities Center 100 Nicolls Rd, Stony Brook, New York",40.91424,-73.12379,,,,false,,,407,0,false,,false,false,true,false,"{""formSchema"":{""type"":""object"",""properties"":{""qKPD6IZlzr"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""Alpha Eta Mu Beta Biomedical Engineering Honor Society"",""American Institute of Aeronautics and Astronautics"",""American Institute of Chemical Engineers"",""American Society of Civil Engineers"",""American Society of Mechanical Engineers"",""Artificial Intelligence Community"",""Biomedical Engineering Society"",""ColorStack"",""Institute of Electrical and Electronics Engineers"",""National Society of Black Engineers"",""Pi Tau Sigma International Mechanical Engineering Honor Society"",""Society of Asian Scientists and Engineers"",""Society of Hispanic Professional Engineers"",""Society of Women Engineers"",""Stony Brook Computing Society"",""SAE Stony Brook Motorsports Team"",""Stony Brook Robotics Team"",""Stony Brook Solar Racing Team"",""Tau Beta Pi Engineering Honor Society"",""Theta Tau Professional Coed Engineering Fraternity"",""Women in Computer Science""]},""minItems"":0,""uniqueItems"":true,""title"":""I am interested in joining or learning more about the following CEAS student organizations:""}},""required"":[""qKPD6IZlzr""]},""uiSchema"":{""ui:order"":[""qKPD6IZlzr""],""qKPD6IZlzr"":{""ui:widget"":""checkboxes""}}}",85489c37-5423-4f2c-8aac-8c816bb288c3cd253a93-66f8-4133-a823-6ed2080a40b9.png,https://se-images.campuslabs.com/clink/images/85489c37-5423-4f2c-8aac-8c816bb288c3cd253a93-66f8-4133-a823-6ed2080a40b9.png,2026-03-11T05:08:19.827Z,engage_api_v3,incremental
11339541,CEAS Involvement Fair,"As part of the Weeks of Welcome (WoW), stop by the CEAS Involvement Fair to learn about and join one of the 21 engineering and applied sciences student organizations!   Check in is required! Download the CORQ app and sign in with your NetID. Go to your account profile and select your event pass. Save this to your digital wallet or save a screenshot for fast access to the event!",3N9MXPG,2025-09-10T12:30:00.000Z,2025-09-10T13:50:00.000Z,Approved,,Event,Social,Public,Career/Networking,FreeFood,66421,221589,1278277,44559ca5-08e7-476b-a2d9-a16500d75cb4,dlklein@stonybrook.edu,Deb.Klein@stonybrook.edu,9c408ba4-3ec4-4699-b68a-00036fa6bc5c,d957a6a9-c3d2-4240-a2cc-e4ee520c387d,SAC Ballroom A,Student Activities Center,100 Nicolls Rd,Stony Brook,New York,,"Student Activities Center 100 Nicolls Rd, Stony Brook, New York",40.91424,-73.12379,,,,false,,,407,0,false,,false,false,true,false,"{""formSchema"":{""type"":""object"",""properties"":{""qKPD6IZlzr"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""Alpha Eta Mu Beta Biomedical Engineering Honor Society"",""American Institute of Aeronautics and Astronautics"",""American Institute of Chemical Engineers"",""American Society of Civil Engineers"",""American Society of Mechanical Engineers"",""Artificial Intelligence Community"",""Biomedical Engineering Society"",""ColorStack"",""Institute of Electrical and Electronics Engineers"",""National Society of Black Engineers"",""Pi Tau Sigma International Mechanical Engineering Honor Society"",""Society of Asian Scientists and Engineers"",""Society of Hispanic Professional Engineers"",""Society of Women Engineers"",""Stony Brook Computing Society"",""SAE Stony Brook Motorsports Team"",""Stony Brook Robotics Team"",""Stony Brook Solar Racing Team"",""Tau Beta Pi Engineering Honor Society"",""Theta Tau Professional Coed Engineering Fraternity"",""Women in Computer Science""]},""minItems"":0,""uniqueItems"":true,""title"":""I am interested in joining or learning more about the following CEAS student organizations:""}},""required"":[""qKPD6IZlzr""]},""uiSchema"":{""ui:order"":[""qKPD6IZlzr""],""qKPD6IZlzr"":{""ui:widget"":""checkboxes""}}}",85489c37-5423-4f2c-8aac-8c816bb288c3cd253a93-66f8-4133-a823-6ed2080a40b9.png,https://se-images.campuslabs.com/clink/images/85489c37-5423-4f2c-8aac-8c816bb288c3cd253a93-66f8-4133-a823-6ed2080a40b9.png,2026-03-11T05:08:19.827Z,engage_api_v3,incremental
11339541,CEAS Involvement Fair,"As part of the Weeks of Welcome (WoW), stop by the CEAS Involvement Fair to learn about and join one of the 21 engineering and applied sciences student organizations!   Check in is required! Download the CORQ app and sign in with your NetID. Go to your account profile and select your event pass. Save this to your digital wallet or save a screenshot for fast access to the event!",3N9MXPG,2025-09-10T12:30:00.000Z,2025-09-10T13:50:00.000Z,Approved,,Event,Social,Public,Career/Networking,Merchandise,66421,221589,1278277,44559ca5-08e7-476b-a2d9-a16500d75cb4,dlklein@stonybrook.edu,Deb.Klein@stonybrook.edu,9c408ba4-3ec4-4699-b68a-00036fa6bc5c,d957a6a9-c3d2-4240-a2cc-e4ee520c387d,SAC Ballroom A,Student Activities Center,100 Nicolls Rd,Stony Brook,New York,,"Student Activities Center 100 Nicolls Rd, Stony Brook, New York",40.91424,-73.12379,,,,false,,,407,0,false,,false,false,true,false,"{""formSchema"":{""type"":""object"",""properties"":{""qKPD6IZlzr"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""Alpha Eta Mu Beta Biomedical Engineering Honor Society"",""American Institute of Aeronautics and Astronautics"",""American Institute of Chemical Engineers"",""American Society of Civil Engineers"",""American Society of Mechanical Engineers"",""Artificial Intelligence Community"",""Biomedical Engineering Society"",""ColorStack"",""Institute of Electrical and Electronics Engineers"",""National Society of Black Engineers"",""Pi Tau Sigma International Mechanical Engineering Honor Society"",""Society of Asian Scientists and Engineers"",""Society of Hispanic Professional Engineers"",""Society of Women Engineers"",""Stony Brook Computing Society"",""SAE Stony Brook Motorsports Team"",""Stony Brook Robotics Team"",""Stony Brook Solar Racing Team"",""Tau Beta Pi Engineering Honor Society"",""Theta Tau Professional Coed Engineering Fraternity"",""Women in Computer Science""]},""minItems"":0,""uniqueItems"":true,""title"":""I am interested in joining or learning more about the following CEAS student organizations:""}},""required"":[""qKPD6IZlzr""]},""uiSchema"":{""ui:order"":[""qKPD6IZlzr""],""qKPD6IZlzr"":{""ui:widget"":""checkboxes""}}}",85489c37-5423-4f2c-8aac-8c816bb288c3cd253a93-66f8-4133-a823-6ed2080a40b9.png,https://se-images.campuslabs.com/clink/images/85489c37-5423-4f2c-8aac-8c816bb288c3cd253a93-66f8-4133-a823-6ed2080a40b9.png,2026-03-11T05:08:19.827Z,engage_api_v3,incremental
11339541,CEAS Involvement Fair,"As part of the Weeks of Welcome (WoW), stop by the CEAS Involvement Fair to learn about and join one of the 21 engineering and applied sciences student organizations!   Check in is required! Download the CORQ app and sign in with your NetID. Go to your account profile and select your event pass. Save this to your digital wallet or save a screenshot for fast access to the event!",3N9MXPG,2025-09-10T12:30:00.000Z,2025-09-10T13:50:00.000Z,Approved,,Event,Social,Public,New Student Programs,FreeFood,66421,221589,1278277,44559ca5-08e7-476b-a2d9-a16500d75cb4,dlklein@stonybrook.edu,Deb.Klein@stonybrook.edu,9c408ba4-3ec4-4699-b68a-00036fa6bc5c,d957a6a9-c3d2-4240-a2cc-e4ee520c387d,SAC Ballroom A,Student Activities Center,100 Nicolls Rd,Stony Brook,New York,,"Student Activities Center 100 Nicolls Rd, Stony Brook, New York",40.91424,-73.12379,,,,false,,,407,0,false,,false,false,true,false,"{""formSchema"":{""type"":""object"",""properties"":{""qKPD6IZlzr"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""Alpha Eta Mu Beta Biomedical Engineering Honor Society"",""American Institute of Aeronautics and Astronautics"",""American Institute of Chemical Engineers"",""American Society of Civil Engineers"",""American Society of Mechanical Engineers"",""Artificial Intelligence Community"",""Biomedical Engineering Society"",""ColorStack"",""Institute of Electrical and Electronics Engineers"",""National Society of Black Engineers"",""Pi Tau Sigma International Mechanical Engineering Honor Society"",""Society of Asian Scientists and Engineers"",""Society of Hispanic Professional Engineers"",""Society of Women Engineers"",""Stony Brook Computing Society"",""SAE Stony Brook Motorsports Team"",""Stony Brook Robotics Team"",""Stony Brook Solar Racing Team"",""Tau Beta Pi Engineering Honor Society"",""Theta Tau Professional Coed Engineering Fraternity"",""Women in Computer Science""]},""minItems"":0,""uniqueItems"":true,""title"":""I am interested in joining or learning more about the following CEAS student organizations:""}},""required"":[""qKPD6IZlzr""]},""uiSchema"":{""ui:order"":[""qKPD6IZlzr""],""qKPD6IZlzr"":{""ui:widget"":""checkboxes""}}}",85489c37-5423-4f2c-8aac-8c816bb288c3cd253a93-66f8-4133-a823-6ed2080a40b9.png,https://se-images.campuslabs.com/clink/images/85489c37-5423-4f2c-8aac-8c816bb288c3cd253a93-66f8-4133-a823-6ed2080a40b9.png,2026-03-11T05:08:19.827Z,engage_api_v3,incremental
11339541,CEAS Involvement Fair,"As part of the Weeks of Welcome (WoW), stop by the CEAS Involvement Fair to learn about and join one of the 21 engineering and applied sciences student organizations!   Check in is required! Download the CORQ app and sign in with your NetID. Go to your account profile and select your event pass. Save this to your digital wallet or save a screenshot for fast access to the event!",3N9MXPG,2025-09-10T12:30:00.000Z,2025-09-10T13:50:00.000Z,Approved,,Event,Social,Public,New Student Programs,Merchandise,66421,221589,1278277,44559ca5-08e7-476b-a2d9-a16500d75cb4,dlklein@stonybrook.edu,Deb.Klein@stonybrook.edu,9c408ba4-3ec4-4699-b68a-00036fa6bc5c,d957a6a9-c3d2-4240-a2cc-e4ee520c387d,SAC Ballroom A,Student Activities Center,100 Nicolls Rd,Stony Brook,New York,,"Student Activities Center 100 Nicolls Rd, Stony Brook, New York",40.91424,-73.12379,,,,false,,,407,0,false,,false,false,true,false,"{""formSchema"":{""type"":""object"",""properties"":{""qKPD6IZlzr"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""Alpha Eta Mu Beta Biomedical Engineering Honor Society"",""American Institute of Aeronautics and Astronautics"",""American Institute of Chemical Engineers"",""American Society of Civil Engineers"",""American Society of Mechanical Engineers"",""Artificial Intelligence Community"",""Biomedical Engineering Society"",""ColorStack"",""Institute of Electrical and Electronics Engineers"",""National Society of Black Engineers"",""Pi Tau Sigma International Mechanical Engineering Honor Society"",""Society of Asian Scientists and Engineers"",""Society of Hispanic Professional Engineers"",""Society of Women Engineers"",""Stony Brook Computing Society"",""SAE Stony Brook Motorsports Team"",""Stony Brook Robotics Team"",""Stony Brook Solar Racing Team"",""Tau Beta Pi Engineering Honor Society"",""Theta Tau Professional Coed Engineering Fraternity"",""Women in Computer Science""]},""minItems"":0,""uniqueItems"":true,""title"":""I am interested in joining or learning more about the following CEAS student organizations:""}},""required"":[""qKPD6IZlzr""]},""uiSchema"":{""ui:order"":[""qKPD6IZlzr""],""qKPD6IZlzr"":{""ui:widget"":""checkboxes""}}}",85489c37-5423-4f2c-8aac-8c816bb288c3cd253a93-66f8-4133-a823-6ed2080a40b9.png,https://se-images.campuslabs.com/clink/images/85489c37-5423-4f2c-8aac-8c816bb288c3cd253a93-66f8-4133-a823-6ed2080a40b9.png,2026-03-11T05:08:19.827Z,engage_api_v3,incremental
